origin_FIPS,origin_county,destination_FIPS,destination_county,people_outflow,agi_outflow,agi_capita_outflow,year
47149,"Rutherford County, TN",47165,"Sumner County, TN",369,9786000,26520.325203252032,2020
47149,"Rutherford County, TN",47157,"Shelby County, TN",317,6063000,19126.182965299686,2020
47149,"Rutherford County, TN",47117,"Marshall County, TN",293,7628000,26034.129692832765,2020
47149,"Rutherford County, TN",47177,"Warren County, TN",242,5711000,23599.173553719007,2020
47149,"Rutherford County, TN",47065,"Hamilton County, TN",201,5313000,26432.83582089552,2020
47149,"Rutherford County, TN",47093,"Knox County, TN",191,5437000,28465.968586387433,2020
47149,"Rutherford County, TN",47041,"DeKalb County, TN",187,6100000,32620.320855614973,2020
47149,"Rutherford County, TN",47051,"Franklin County, TN",173,5713000,33023.12138728324,2020
47149,"Rutherford County, TN",47147,"Robertson County, TN",154,3737000,24266.233766233767,2020
47149,"Rutherford County, TN",01089,"Madison County, AL",124,3462000,27919.354838709678,2020
47149,"Rutherford County, TN",47113,"Madison County, TN",140,2064000,14742.857142857143,2020
47149,"Rutherford County, TN",47043,"Dickson County, TN",103,2735000,26553.398058252427,2020
47149,"Rutherford County, TN",47021,"Cheatham County, TN",102,2513000,24637.254901960783,2020
47149,"Rutherford County, TN",04013,"Maricopa County, AZ",110,2596000,23600.0,2020
47149,"Rutherford County, TN",48201,"Harris County, TX",115,2454000,21339.130434782608,2020
47149,"Rutherford County, TN",47159,"Smith County, TN",106,2307000,21764.150943396227,2020
47149,"Rutherford County, TN",47141,"Putnam County, TN",77,2594000,33688.31168831169,2020
47149,"Rutherford County, TN",06073,"San Diego County, CA",64,1853000,28953.125,2020
47149,"Rutherford County, TN",12103,"Pinellas County, FL",78,2080000,26666.666666666668,2020
47149,"Rutherford County, TN",12057,"Hillsborough County, FL",56,1973000,35232.142857142855,2020
47149,"Rutherford County, TN",13135,"Gwinnett County, GA",62,1405000,22661.290322580644,2020
47149,"Rutherford County, TN",21227,"Warren County, KY",71,2278000,32084.50704225352,2020
47149,"Rutherford County, TN",37119,"Mecklenburg County, NC",64,2722000,42531.25,2020
47149,"Rutherford County, TN",13067,"Cobb County, GA",54,1512000,28000.0,2020
47149,"Rutherford County, TN",13121,"Fulton County, GA",45,1753000,38955.555555555555,2020
47149,"Rutherford County, TN",17031,"Cook County, IL",64,1372000,21437.5,2020
47149,"Rutherford County, TN",47053,"Gibson County, TN",82,1275000,15548.780487804877,2020
47149,"Rutherford County, TN",47103,"Lincoln County, TN",54,948000,17555.555555555555,2020
47149,"Rutherford County, TN",48439,"Tarrant County, TX",45,1343000,29844.444444444445,2020
47149,"Rutherford County, TN",12095,"Orange County, FL",48,1232000,25666.666666666668,2020
47149,"Rutherford County, TN",47099,"Lawrence County, TN",63,1379000,21888.88888888889,2020
47149,"Rutherford County, TN",21111,"Jefferson County, KY",44,1930000,43863.63636363636,2020
47149,"Rutherford County, TN",06037,"Los Angeles County, CA",29,1145000,39482.75862068965,2020
47149,"Rutherford County, TN",32003,"Clark County, NV",34,1228000,36117.64705882353,2020
47149,"Rutherford County, TN",47035,"Cumberland County, TN",42,1087000,25880.95238095238,2020
47149,"Rutherford County, TN",48113,"Dallas County, TX",44,1362000,30954.545454545456,2020
47149,"Rutherford County, TN",12009,"Brevard County, FL",43,2164000,50325.58139534884,2020
47149,"Rutherford County, TN",47011,"Bradley County, TN",60,1336000,22266.666666666668,2020
47149,"Rutherford County, TN",26163,"Wayne County, MI",55,936000,17018.18181818182,2020
47149,"Rutherford County, TN",47081,"Hickman County, TN",45,724000,16088.888888888889,2020
47149,"Rutherford County, TN",12031,"Duval County, FL",35,602000,17200.0,2020
47149,"Rutherford County, TN",13089,"DeKalb County, GA",34,1084000,31882.352941176472,2020
47149,"Rutherford County, TN",28033,"DeSoto County, MS",50,1070000,21400.0,2020
47149,"Rutherford County, TN",47009,"Blount County, TN",44,1075000,24431.81818181818,2020
47149,"Rutherford County, TN",01083,"Limestone County, AL",48,1640000,34166.666666666664,2020
47149,"Rutherford County, TN",47163,"Sullivan County, TN",37,1077000,29108.108108108107,2020
47149,"Rutherford County, TN",12011,"Broward County, FL",30,558000,18600.0,2020
47149,"Rutherford County, TN",47001,"Anderson County, TN",28,945000,33750.0,2020
47159,"Smith County, TN",47189,"Wilson County, TN",266,6125000,23026.315789473683,2020
47159,"Smith County, TN",47141,"Putnam County, TN",95,1766000,18589.473684210527,2020
47159,"Smith County, TN",47111,"Macon County, TN",95,1716000,18063.157894736843,2020
47159,"Smith County, TN",47037,"Davidson County, TN",50,1053000,21060.0,2020
47159,"Smith County, TN",47149,"Rutherford County, TN",70,1156000,16514.285714285714,2020
47159,"Smith County, TN",47041,"DeKalb County, TN",58,1089000,18775.862068965518,2020
47165,"Sumner County, TN",47037,"Davidson County, TN",2208,65508000,29668.478260869564,2020
47165,"Sumner County, TN",47147,"Robertson County, TN",1177,31708000,26939.677145284622,2020
47165,"Sumner County, TN",47189,"Wilson County, TN",595,21342000,35868.90756302521,2020
47165,"Sumner County, TN",47149,"Rutherford County, TN",403,9583000,23779.156327543424,2020
47165,"Sumner County, TN",47111,"Macon County, TN",481,8171000,16987.525987525987,2020
47165,"Sumner County, TN",47125,"Montgomery County, TN",307,6865000,22361.56351791531,2020
47165,"Sumner County, TN",47187,"Williamson County, TN",297,11195000,37693.60269360269,2020
47165,"Sumner County, TN",21213,"Simpson County, KY",235,4368000,18587.23404255319,2020
47165,"Sumner County, TN",47169,"Trousdale County, TN",194,4442000,22896.907216494845,2020
47165,"Sumner County, TN",21227,"Warren County, KY",182,4514000,24802.197802197803,2020
47165,"Sumner County, TN",47021,"Cheatham County, TN",136,4072000,29941.176470588234,2020
47165,"Sumner County, TN",47119,"Maury County, TN",101,2945000,29158.41584158416,2020
47165,"Sumner County, TN",47093,"Knox County, TN",67,2116000,31582.089552238805,2020
47165,"Sumner County, TN",47141,"Putnam County, TN",71,1875000,26408.450704225354,2020
47165,"Sumner County, TN",47157,"Shelby County, TN",78,1689000,21653.846153846152,2020
47165,"Sumner County, TN",47065,"Hamilton County, TN",50,1403000,28060.0,2020
47165,"Sumner County, TN",21003,"Allen County, KY",71,1043000,14690.140845070422,2020
47165,"Sumner County, TN",04013,"Maricopa County, AZ",48,2436000,50750.0,2020
47165,"Sumner County, TN",12057,"Hillsborough County, FL",66,1723000,26106.060606060608,2020
47165,"Sumner County, TN",47043,"Dickson County, TN",40,1165000,29125.0,2020
47165,"Sumner County, TN",12031,"Duval County, FL",41,2100000,51219.51219512195,2020
47165,"Sumner County, TN",01089,"Madison County, AL",51,1405000,27549.019607843136,2020
47165,"Sumner County, TN",06037,"Los Angeles County, CA",31,1147000,37000.0,2020
47169,"Trousdale County, TN",47189,"Wilson County, TN",125,1984000,15872.0,2020
47169,"Trousdale County, TN",47111,"Macon County, TN",118,1963000,16635.593220338982,2020
47169,"Trousdale County, TN",47165,"Sumner County, TN",104,2690000,25865.384615384617,2020
47187,"Williamson County, TN",47037,"Davidson County, TN",3155,215821000,68406.02218700475,2020
47187,"Williamson County, TN",47119,"Maury County, TN",2398,84549000,35258.1317764804,2020
47187,"Williamson County, TN",47149,"Rutherford County, TN",1051,42956000,40871.55090390104,2020
47187,"Williamson County, TN",47043,"Dickson County, TN",285,10528000,36940.350877192985,2020
47187,"Williamson County, TN",47117,"Marshall County, TN",315,10742000,34101.5873015873,2020
47187,"Williamson County, TN",47189,"Wilson County, TN",274,18788000,68569.34306569344,2020
47187,"Williamson County, TN",47165,"Sumner County, TN",236,13449000,56987.28813559322,2020
47187,"Williamson County, TN",47081,"Hickman County, TN",179,4778000,26692.7374301676,2020
47187,"Williamson County, TN",47125,"Montgomery County, TN",167,4089000,24485.02994011976,2020
47187,"Williamson County, TN",47065,"Hamilton County, TN",123,6386000,51918.69918699187,2020
47187,"Williamson County, TN",04013,"Maricopa County, AZ",118,7708000,65322.03389830508,2020
47187,"Williamson County, TN",47093,"Knox County, TN",96,4969000,51760.416666666664,2020
47187,"Williamson County, TN",47157,"Shelby County, TN",113,4857000,42982.30088495575,2020
47187,"Williamson County, TN",47003,"Bedford County, TN",89,3932000,44179.77528089887,2020
47187,"Williamson County, TN",47021,"Cheatham County, TN",82,4172000,50878.04878048781,2020
47187,"Williamson County, TN",13121,"Fulton County, GA",66,3203000,48530.30303030303,2020
47187,"Williamson County, TN",06037,"Los Angeles County, CA",63,4777000,75825.39682539682,2020
47187,"Williamson County, TN",17031,"Cook County, IL",52,2626000,50500.0,2020
47187,"Williamson County, TN",47147,"Robertson County, TN",57,2417000,42403.508771929824,2020
47187,"Williamson County, TN",12095,"Orange County, FL",62,3016000,48645.16129032258,2020
47187,"Williamson County, TN",48201,"Harris County, TX",70,3641000,52014.28571428572,2020
47187,"Williamson County, TN",48453,"Travis County, TX",57,4701000,82473.68421052632,2020
47187,"Williamson County, TN",06059,"Orange County, CA",71,3439000,48436.619718309856,2020
47187,"Williamson County, TN",12131,"Walton County, FL",63,6201000,98428.57142857143,2020
47187,"Williamson County, TN",01073,"Jefferson County, AL",61,2934000,48098.360655737706,2020
47187,"Williamson County, TN",53033,"King County, WA",57,2934000,51473.68421052631,2020
47187,"Williamson County, TN",01089,"Madison County, AL",52,2649000,50942.307692307695,2020
47187,"Williamson County, TN",12103,"Pinellas County, FL",48,3493000,72770.83333333333,2020
47187,"Williamson County, TN",12099,"Palm Beach County, FL",44,2208000,50181.818181818184,2020
47187,"Williamson County, TN",48085,"Collin County, TX",59,3488000,59118.64406779661,2020
47187,"Williamson County, TN",48113,"Dallas County, TX",52,3619000,69596.15384615384,2020
47187,"Williamson County, TN",13067,"Cobb County, GA",66,3258000,49363.63636363636,2020
47187,"Williamson County, TN",21111,"Jefferson County, KY",45,3178000,70622.22222222222,2020
47187,"Williamson County, TN",32003,"Clark County, NV",51,12633000,247705.88235294117,2020
47187,"Williamson County, TN",48121,"Denton County, TX",63,3307000,52492.06349206349,2020
47187,"Williamson County, TN",08035,"Douglas County, CO",73,7612000,104273.97260273973,2020
47187,"Williamson County, TN",48439,"Tarrant County, TX",61,5574000,91377.04918032787,2020
47187,"Williamson County, TN",06073,"San Diego County, CA",54,2727000,50500.0,2020
47187,"Williamson County, TN",12057,"Hillsborough County, FL",56,2548000,45500.0,2020
47187,"Williamson County, TN",47051,"Franklin County, TN",50,2221000,44420.0,2020
47187,"Williamson County, TN",47099,"Lawrence County, TN",46,915000,19891.304347826088,2020
47187,"Williamson County, TN",48491,"Williamson County, TX",58,2656000,45793.10344827586,2020
47187,"Williamson County, TN",12011,"Broward County, FL",40,2147000,53675.0,2020
47187,"Williamson County, TN",26125,"Oakland County, MI",53,2666000,50301.88679245283,2020
47189,"Wilson County, TN",47037,"Davidson County, TN",1815,59409000,32732.23140495868,2020
47189,"Wilson County, TN",47149,"Rutherford County, TN",869,28646000,32964.32681242808,2020
47189,"Wilson County, TN",47165,"Sumner County, TN",666,25104000,37693.69369369369,2020
47189,"Wilson County, TN",47159,"Smith County, TN",402,8401000,20898.009950248757,2020
47189,"Wilson County, TN",47169,"Trousdale County, TN",266,5755000,21635.33834586466,2020
47189,"Wilson County, TN",47187,"Williamson County, TN",255,20994000,82329.41176470589,2020
47189,"Wilson County, TN",47041,"DeKalb County, TN",211,5106000,24199.05213270142,2020
47189,"Wilson County, TN",47147,"Robertson County, TN",101,3016000,29861.38613861386,2020
47189,"Wilson County, TN",47125,"Montgomery County, TN",145,3238000,22331.03448275862,2020
47189,"Wilson County, TN",47111,"Macon County, TN",117,2484000,21230.76923076923,2020
47189,"Wilson County, TN",47141,"Putnam County, TN",98,2824000,28816.326530612245,2020
47189,"Wilson County, TN",47093,"Knox County, TN",89,3536000,39730.33707865168,2020
47189,"Wilson County, TN",47157,"Shelby County, TN",83,2918000,35156.6265060241,2020
47189,"Wilson County, TN",47021,"Cheatham County, TN",67,2749000,41029.850746268654,2020
47189,"Wilson County, TN",47119,"Maury County, TN",57,2250000,39473.68421052631,2020
47189,"Wilson County, TN",47065,"Hamilton County, TN",45,1509000,33533.333333333336,2020
47189,"Wilson County, TN",47043,"Dickson County, TN",52,1308000,25153.846153846152,2020
47189,"Wilson County, TN",47031,"Coffee County, TN",43,879000,20441.86046511628,2020
47015,"Cannon County, TN",47149,"Rutherford County, TN",291,7187000,24697.594501718213,2018
47015,"Cannon County, TN",47177,"Warren County, TN",89,1572000,17662.921348314605,2018
47015,"Cannon County, TN",47031,"Coffee County, TN",78,1212000,15538.461538461539,2018
47015,"Cannon County, TN",47041,"DeKalb County, TN",61,842000,13803.27868852459,2018
47021,"Cheatham County, TN",47037,"Davidson County, TN",606,15150000,25000.0,2018
47021,"Cheatham County, TN",47125,"Montgomery County, TN",334,7927000,23733.532934131737,2018
47021,"Cheatham County, TN",47147,"Robertson County, TN",245,5505000,22469.38775510204,2018
47021,"Cheatham County, TN",47043,"Dickson County, TN",252,9479000,37615.079365079364,2018
47021,"Cheatham County, TN",47165,"Sumner County, TN",142,4589000,32316.901408450703,2018
47021,"Cheatham County, TN",47187,"Williamson County, TN",100,2681000,26810.0,2018
47021,"Cheatham County, TN",47149,"Rutherford County, TN",68,1687000,24808.823529411766,2018
47021,"Cheatham County, TN",47189,"Wilson County, TN",54,1523000,28203.703703703704,2018
47021,"Cheatham County, TN",47081,"Hickman County, TN",46,1296000,28173.91304347826,2018
47037,"Davidson County, TN",47149,"Rutherford County, TN",7143,146063000,20448.411031779364,2018
47037,"Davidson County, TN",47187,"Williamson County, TN",5245,323213000,61623.0695900858,2018
47037,"Davidson County, TN",47165,"Sumner County, TN",3935,107691000,27367.471410419315,2018
47037,"Davidson County, TN",47189,"Wilson County, TN",3696,114175000,30891.50432900433,2018
47037,"Davidson County, TN",47125,"Montgomery County, TN",2034,35839000,17619.960668633234,2018
47037,"Davidson County, TN",47147,"Robertson County, TN",1327,37624000,28352.675207234362,2018
47037,"Davidson County, TN",47021,"Cheatham County, TN",1179,34555000,29308.736217133162,2018
47037,"Davidson County, TN",47157,"Shelby County, TN",698,19212000,27524.3553008596,2018
47037,"Davidson County, TN",47119,"Maury County, TN",738,19642000,26615.176151761516,2018
47037,"Davidson County, TN",47043,"Dickson County, TN",606,15962000,26339.93399339934,2018
47037,"Davidson County, TN",06037,"Los Angeles County, CA",430,42054000,97800.0,2018
47037,"Davidson County, TN",17031,"Cook County, IL",359,13600000,37883.008356545964,2018
47037,"Davidson County, TN",13121,"Fulton County, GA",357,20851000,58406.162464985995,2018
47037,"Davidson County, TN",47093,"Knox County, TN",342,14081000,41172.51461988304,2018
47037,"Davidson County, TN",47065,"Hamilton County, TN",355,11470000,32309.859154929578,2018
47037,"Davidson County, TN",48113,"Dallas County, TX",293,15452000,52737.20136518771,2018
47037,"Davidson County, TN",36061,"New York County, NY",221,19317000,87407.23981900452,2018
47037,"Davidson County, TN",13089,"DeKalb County, GA",232,9227000,39771.55172413793,2018
47037,"Davidson County, TN",53033,"King County, WA",202,9385000,46460.39603960396,2018
47037,"Davidson County, TN",48201,"Harris County, TX",226,9665000,42765.486725663715,2018
47037,"Davidson County, TN",21111,"Jefferson County, KY",225,10487000,46608.88888888889,2018
47037,"Davidson County, TN",01089,"Madison County, AL",206,5974000,29000.0,2018
47037,"Davidson County, TN",08031,"Denver County, CO",151,7078000,46874.17218543046,2018
47037,"Davidson County, TN",04013,"Maricopa County, AZ",214,8100000,37850.46728971963,2018
47037,"Davidson County, TN",39049,"Franklin County, OH",228,9242000,40535.087719298244,2018
47037,"Davidson County, TN",37119,"Mecklenburg County, NC",174,8965000,51522.988505747126,2018
47037,"Davidson County, TN",06073,"San Diego County, CA",175,7382000,42182.857142857145,2018
47037,"Davidson County, TN",48453,"Travis County, TX",171,9095000,53187.134502923975,2018
47037,"Davidson County, TN",01073,"Jefferson County, AL",160,7283000,45518.75,2018
47037,"Davidson County, TN",12057,"Hillsborough County, FL",170,6799000,39994.117647058825,2018
47037,"Davidson County, TN",11001,"District of Columbia, DC",127,7057000,55566.92913385827,2018
47037,"Davidson County, TN",47081,"Hickman County, TN",170,3676000,21623.529411764706,2018
47037,"Davidson County, TN",47113,"Madison County, TN",161,3653000,22689.44099378882,2018
47037,"Davidson County, TN",12103,"Pinellas County, FL",140,8177000,58407.142857142855,2018
47037,"Davidson County, TN",18097,"Marion County, IN",166,3834000,23096.385542168675,2018
47037,"Davidson County, TN",12095,"Orange County, FL",133,6174000,46421.05263157895,2018
47037,"Davidson County, TN",47141,"Putnam County, TN",151,4303000,28496.688741721853,2018
47037,"Davidson County, TN",36047,"Kings County, NY",99,3547000,35828.28282828283,2018
47037,"Davidson County, TN",32003,"Clark County, NV",118,4773000,40449.15254237288,2018
47037,"Davidson County, TN",47117,"Marshall County, TN",138,4057000,29398.55072463768,2018
47037,"Davidson County, TN",47003,"Bedford County, TN",148,3253000,21979.72972972973,2018
47037,"Davidson County, TN",37183,"Wake County, NC",129,5809000,45031.007751937985,2018
47037,"Davidson County, TN",13067,"Cobb County, GA",121,4266000,35256.198347107435,2018
47037,"Davidson County, TN",21227,"Warren County, KY",145,2929000,20200.0,2018
47037,"Davidson County, TN",27053,"Hennepin County, MN",128,4838000,37796.875,2018
47037,"Davidson County, TN",39061,"Hamilton County, OH",115,7598000,66069.56521739131,2018
47037,"Davidson County, TN",47031,"Coffee County, TN",131,3100000,23664.12213740458,2018
47037,"Davidson County, TN",13135,"Gwinnett County, GA",147,3810000,25918.367346938776,2018
47037,"Davidson County, TN",48439,"Tarrant County, TX",118,3755000,31822.033898305086,2018
47037,"Davidson County, TN",42101,"Philadelphia County, PA",81,3512000,43358.02469135803,2018
47037,"Davidson County, TN",12031,"Duval County, FL",110,4912000,44654.545454545456,2018
47037,"Davidson County, TN",25017,"Middlesex County, MA",95,4037000,42494.73684210526,2018
47037,"Davidson County, TN",29189,"St. Louis County, MO",98,4263000,43500.0,2018
47037,"Davidson County, TN",41051,"Multnomah County, OR",95,5201000,54747.36842105263,2018
47037,"Davidson County, TN",06059,"Orange County, CA",90,5313000,59033.333333333336,2018
47037,"Davidson County, TN",12011,"Broward County, FL",87,4163000,47850.574712643676,2018
47037,"Davidson County, TN",45019,"Charleston County, SC",82,4417000,53865.85365853659,2018
47037,"Davidson County, TN",21047,"Christian County, KY",117,1696000,14495.726495726496,2018
47037,"Davidson County, TN",21067,"Fayette County, KY",91,2989000,32846.153846153844,2018
47037,"Davidson County, TN",26163,"Wayne County, MI",96,2467000,25697.916666666668,2018
47037,"Davidson County, TN",45045,"Greenville County, SC",99,4077000,41181.818181818184,2018
47037,"Davidson County, TN",51059,"Fairfax County, VA",89,3825000,42977.52808988764,2018
47037,"Davidson County, TN",47159,"Smith County, TN",84,2389000,28440.47619047619,2018
47037,"Davidson County, TN",12071,"Lee County, FL",77,4907000,63727.27272727273,2018
47037,"Davidson County, TN",39035,"Cuyahoga County, OH",71,2846000,40084.50704225352,2018
47037,"Davidson County, TN",06075,"San Francisco County, CA",49,3292000,67183.67346938775,2018
47037,"Davidson County, TN",26125,"Oakland County, MI",73,2432000,33315.068493150684,2018
47037,"Davidson County, TN",48085,"Collin County, TX",88,2920000,33181.818181818184,2018
47037,"Davidson County, TN",42003,"Allegheny County, PA",62,2871000,46306.45161290323,2018
47037,"Davidson County, TN",48029,"Bexar County, TX",79,1991000,25202.53164556962,2018
47037,"Davidson County, TN",12099,"Palm Beach County, FL",63,2995000,47539.68253968254,2018
47037,"Davidson County, TN",25025,"Suffolk County, MA",55,2517000,45763.63636363636,2018
47037,"Davidson County, TN",22071,"Orleans Parish, LA",51,2382000,46705.882352941175,2018
47037,"Davidson County, TN",37063,"Durham County, NC",66,2773000,42015.15151515151,2018
47037,"Davidson County, TN",06001,"Alameda County, CA",55,2740000,49818.181818181816,2018
47037,"Davidson County, TN",17043,"DuPage County, IL",63,3417000,54238.09523809524,2018
47037,"Davidson County, TN",18057,"Hamilton County, IN",62,2446000,39451.6129032258,2018
47037,"Davidson County, TN",55079,"Milwaukee County, WI",81,2253000,27814.814814814814,2018
47037,"Davidson County, TN",06085,"Santa Clara County, CA",57,2512000,44070.17543859649,2018
47037,"Davidson County, TN",08005,"Arapahoe County, CO",59,2288000,38779.661016949154,2018
47037,"Davidson County, TN",08041,"El Paso County, CO",66,2676000,40545.454545454544,2018
47037,"Davidson County, TN",01003,"Baldwin County, AL",59,3057000,51813.5593220339,2018
47037,"Davidson County, TN",29510,"St. Louis city, MO",50,2571000,51420.0,2018
47037,"Davidson County, TN",47111,"Macon County, TN",78,1313000,16833.333333333332,2018
47037,"Davidson County, TN",08059,"Jefferson County, CO",58,2132000,36758.620689655174,2018
47037,"Davidson County, TN",13051,"Chatham County, GA",52,1238000,23807.69230769231,2018
47037,"Davidson County, TN",24031,"Montgomery County, MD",64,2751000,42984.375,2018
47037,"Davidson County, TN",04019,"Pima County, AZ",61,2022000,33147.54098360656,2018
47037,"Davidson County, TN",06067,"Sacramento County, CA",51,1837000,36019.60784313725,2018
47037,"Davidson County, TN",12033,"Escambia County, FL",54,1710000,31666.666666666668,2018
47037,"Davidson County, TN",34017,"Hudson County, NJ",51,2016000,39529.41176470588,2018
47037,"Davidson County, TN",37021,"Buncombe County, NC",55,3315000,60272.72727272727,2018
47037,"Davidson County, TN",12105,"Polk County, FL",56,1569000,28017.85714285714,2018
47037,"Davidson County, TN",47051,"Franklin County, TN",59,1922000,32576.271186440677,2018
47037,"Davidson County, TN",05119,"Pulaski County, AR",56,1398000,24964.285714285714,2018
47037,"Davidson County, TN",12081,"Manatee County, FL",46,1750000,38043.47826086957,2018
47037,"Davidson County, TN",21213,"Simpson County, KY",68,1209000,17779.41176470588,2018
47037,"Davidson County, TN",47179,"Washington County, TN",53,1788000,33735.84905660377,2018
47037,"Davidson County, TN",48121,"Denton County, TX",50,3304000,66080.0,2018
47037,"Davidson County, TN",01117,"Shelby County, AL",41,1600000,39024.39024390244,2018
47037,"Davidson County, TN",37067,"Forsyth County, NC",52,1530000,29423.076923076922,2018
47037,"Davidson County, TN",39113,"Montgomery County, OH",58,1708000,29448.275862068964,2018
47037,"Davidson County, TN",48491,"Williamson County, TX",57,2702000,47403.508771929824,2018
47037,"Davidson County, TN",47035,"Cumberland County, TN",40,1665000,41625.0,2018
47037,"Davidson County, TN",47055,"Giles County, TN",58,1194000,20586.206896551725,2018
47037,"Davidson County, TN",12127,"Volusia County, FL",46,1983000,43108.69565217391,2018
47037,"Davidson County, TN",20091,"Johnson County, KS",44,2224000,50545.454545454544,2018
47037,"Davidson County, TN",47099,"Lawrence County, TN",52,1323000,25442.30769230769,2018
47037,"Davidson County, TN",47177,"Warren County, TN",48,1810000,37708.333333333336,2018
47037,"Davidson County, TN",49035,"Salt Lake County, UT",50,1604000,32080.0,2018
47037,"Davidson County, TN",51013,"Arlington County, VA",43,2705000,62906.976744186046,2018
47037,"Davidson County, TN",06081,"San Mateo County, CA",37,2195000,59324.32432432433,2018
47037,"Davidson County, TN",47085,"Humphreys County, TN",52,1184000,22769.23076923077,2018
47037,"Davidson County, TN",28049,"Hinds County, MS",52,1401000,26942.30769230769,2018
47037,"Davidson County, TN",36081,"Queens County, NY",38,1204000,31684.21052631579,2018
47037,"Davidson County, TN",45079,"Richland County, SC",44,2129000,48386.36363636364,2018
47037,"Davidson County, TN",51087,"Henrico County, VA",47,2197000,46744.68085106383,2018
47037,"Davidson County, TN",06071,"San Bernardino County, CA",43,1924000,44744.186046511626,2018
47037,"Davidson County, TN",08013,"Boulder County, CO",36,1463000,40638.88888888889,2018
47037,"Davidson County, TN",12115,"Sarasota County, FL",45,1621000,36022.22222222222,2018
47037,"Davidson County, TN",24033,"Prince George, MD",43,1022000,23767.441860465115,2018
47037,"Davidson County, TN",47041,"DeKalb County, TN",39,1692000,43384.61538461538,2018
47037,"Davidson County, TN",47163,"Sullivan County, TN",42,1052000,25047.619047619046,2018
47037,"Davidson County, TN",47169,"Trousdale County, TN",60,1271000,21183.333333333332,2018
47037,"Davidson County, TN",06065,"Riverside County, CA",39,1425000,36538.46153846154,2018
47037,"Davidson County, TN",12101,"Pasco County, FL",48,1385000,28854.166666666668,2018
47037,"Davidson County, TN",47009,"Blount County, TN",36,1354000,37611.11111111111,2018
47037,"Davidson County, TN",47011,"Bradley County, TN",52,987000,18980.76923076923,2018
47037,"Davidson County, TN",09009,"New Haven County, CT",38,1192000,31368.42105263158,2018
47037,"Davidson County, TN",12109,"St. Johns County, FL",56,3543000,63267.857142857145,2018
47037,"Davidson County, TN",27123,"Ramsey County, MN",62,2049000,33048.3870967742,2018
47037,"Davidson County, TN",29095,"Jackson County, MO",39,1190000,30512.82051282051,2018
47037,"Davidson County, TN",31055,"Douglas County, NE",45,1547000,34377.77777777778,2018
47037,"Davidson County, TN",35001,"Bernalillo County, NM",38,1569000,41289.47368421053,2018
47037,"Davidson County, TN",47103,"Lincoln County, TN",43,1064000,24744.18604651163,2018
47037,"Davidson County, TN",01097,"Mobile County, AL",33,2655000,80454.54545454546,2018
47037,"Davidson County, TN",12009,"Brevard County, FL",34,1141000,33558.82352941176,2018
47037,"Davidson County, TN",12117,"Seminole County, FL",38,1401000,36868.42105263158,2018
47037,"Davidson County, TN",21145,"McCracken County, KY",39,1411000,36179.48717948718,2018
47037,"Davidson County, TN",26161,"Washtenaw County, MI",44,1800000,40909.09090909091,2018
47037,"Davidson County, TN",36103,"Suffolk County, NY",42,1227000,29214.285714285714,2018
47037,"Davidson County, TN",09001,"Fairfield County, CT",32,1442000,45062.5,2018
47037,"Davidson County, TN",24510,"Baltimore city, MD",28,1052000,37571.42857142857,2018
47037,"Davidson County, TN",26081,"Kent County, MI",48,1113000,23187.5,2018
47037,"Davidson County, TN",28033,"DeSoto County, MS",39,1264000,32410.25641025641,2018
47037,"Davidson County, TN",37129,"New Hanover County, NC",38,1537000,40447.36842105263,2018
47037,"Davidson County, TN",47155,"Sevier County, TN",37,1288000,34810.81081081081,2018
47037,"Davidson County, TN",01083,"Limestone County, AL",35,2123000,60657.142857142855,2018
47037,"Davidson County, TN",36029,"Erie County, NY",30,1056000,35200.0,2018
47037,"Davidson County, TN",36055,"Monroe County, NY",32,816000,25500.0,2018
47037,"Davidson County, TN",37081,"Guilford County, NC",33,1419000,43000.0,2018
47037,"Davidson County, TN",39153,"Summit County, OH",35,1419000,40542.857142857145,2018
47037,"Davidson County, TN",47053,"Gibson County, TN",37,876000,23675.675675675677,2018
47037,"Davidson County, TN",05143,"Washington County, AR",36,1172000,32555.555555555555,2018
47037,"Davidson County, TN",06013,"Contra Costa County, CA",41,1477000,36024.39024390244,2018
47037,"Davidson County, TN",13059,"Clarke County, GA",34,1145000,33676.470588235294,2018
47037,"Davidson County, TN",47015,"Cannon County, TN",40,802000,20050.0,2018
47037,"Davidson County, TN",08001,"Adams County, CO",28,1010000,36071.42857142857,2018
47037,"Davidson County, TN",51760,"Richmond city, VA",36,1040000,28888.88888888889,2018
47037,"Davidson County, TN",13063,"Clayton County, GA",27,657000,24333.333333333332,2018
47037,"Davidson County, TN",22051,"Jefferson Parish, LA",29,996000,34344.8275862069,2018
47037,"Davidson County, TN",42091,"Montgomery County, PA",36,2272000,63111.11111111111,2018
47037,"Davidson County, TN",47185,"White County, TN",34,929000,27323.529411764706,2018
47037,"Davidson County, TN",48339,"Montgomery County, TX",29,1376000,47448.275862068964,2018
47037,"Davidson County, TN",51003,"Albemarle County, VA",30,1520000,50666.666666666664,2018
47037,"Davidson County, TN",51510,"Alexandria city, VA",25,1091000,43640.0,2018
47043,"Dickson County, TN",47037,"Davidson County, TN",285,7310000,25649.122807017542,2018
47043,"Dickson County, TN",47081,"Hickman County, TN",308,4443000,14425.324675324675,2018
47043,"Dickson County, TN",47125,"Montgomery County, TN",198,3470000,17525.252525252527,2018
