origin_FIPS,origin_county,destination_FIPS,destination_county,people_inflow,agi_inflow,agi_capita_inflow,year
47165,"Sumner County, TN",47187,"Williamson County, TN",186,11067000,59500.0,2022
47157,"Shelby County, TN",47187,"Williamson County, TN",214,12941000,60471.96261682243,2022
04013,"Maricopa County, AZ",47187,"Williamson County, TN",200,22976000,114880.0,2022
06111,"Ventura County, CA",47187,"Williamson County, TN",214,23322000,108981.30841121495,2022
47093,"Knox County, TN",47187,"Williamson County, TN",137,7154000,52218.97810218978,2022
47043,"Dickson County, TN",47187,"Williamson County, TN",160,5751000,35943.75,2022
06065,"Riverside County, CA",47187,"Williamson County, TN",185,11997000,64848.64864864865,2022
53033,"King County, WA",47187,"Williamson County, TN",179,42276000,236178.77094972067,2022
06085,"Santa Clara County, CA",47187,"Williamson County, TN",186,46888000,252086.02150537635,2022
17043,"DuPage County, IL",47187,"Williamson County, TN",180,12032000,66844.44444444444,2022
47065,"Hamilton County, TN",47187,"Williamson County, TN",99,5586000,56424.242424242424,2022
47117,"Marshall County, TN",47187,"Williamson County, TN",118,5460000,46271.186440677964,2022
06013,"Contra Costa County, CA",47187,"Williamson County, TN",184,19833000,107788.04347826086,2022
47081,"Hickman County, TN",47187,"Williamson County, TN",118,6486000,54966.101694915254,2022
47125,"Montgomery County, TN",47187,"Williamson County, TN",89,3604000,40494.38202247191,2022
48453,"Travis County, TX",47187,"Williamson County, TN",89,8539000,95943.82022471911,2022
12099,"Palm Beach County, FL",47187,"Williamson County, TN",85,8773000,103211.76470588235,2022
13121,"Fulton County, GA",47187,"Williamson County, TN",83,18789000,226373.4939759036,2022
06061,"Placer County, CA",47187,"Williamson County, TN",127,10644000,83811.02362204724,2022
48113,"Dallas County, TX",47187,"Williamson County, TN",70,6289000,89842.85714285714,2022
48201,"Harris County, TX",47187,"Williamson County, TN",94,13976000,148680.8510638298,2022
47021,"Cheatham County, TN",47187,"Williamson County, TN",82,2427000,29597.560975609755,2022
32003,"Clark County, NV",47187,"Williamson County, TN",86,4282000,49790.6976744186,2022
01089,"Madison County, AL",47187,"Williamson County, TN",68,3386000,49794.117647058825,2022
06001,"Alameda County, CA",47187,"Williamson County, TN",85,10105000,118882.35294117648,2022
29189,"St. Louis County, MO",47187,"Williamson County, TN",89,6300000,70786.51685393258,2022
13067,"Cobb County, GA",47187,"Williamson County, TN",55,4265000,77545.45454545454,2022
26125,"Oakland County, MI",47187,"Williamson County, TN",76,5637000,74171.05263157895,2022
36103,"Suffolk County, NY",47187,"Williamson County, TN",83,14444000,174024.09638554216,2022
21111,"Jefferson County, KY",47187,"Williamson County, TN",78,7247000,92910.2564102564,2022
12011,"Broward County, FL",47187,"Williamson County, TN",67,3254000,48567.164179104475,2022
06071,"San Bernardino County, CA",47187,"Williamson County, TN",75,3878000,51706.666666666664,2022
12095,"Orange County, FL",47187,"Williamson County, TN",47,2606000,55446.8085106383,2022
17097,"Lake County, IL",47187,"Williamson County, TN",94,9458000,100617.02127659574,2022
36061,"New York County, NY",47187,"Williamson County, TN",62,10993000,177306.4516129032,2022
37119,"Mecklenburg County, NC",47187,"Williamson County, TN",69,6225000,90217.39130434782,2022
39049,"Franklin County, OH",47187,"Williamson County, TN",64,5656000,88375.0,2022
06067,"Sacramento County, CA",47187,"Williamson County, TN",66,3503000,53075.757575757576,2022
12071,"Lee County, FL",47187,"Williamson County, TN",47,4366000,92893.6170212766,2022
27053,"Hennepin County, MN",47187,"Williamson County, TN",86,11389000,132430.23255813954,2022
08031,"Denver County, CO",47187,"Williamson County, TN",42,4967000,118261.90476190476,2022
47141,"Putnam County, TN",47187,"Williamson County, TN",48,1905000,39687.5,2022
48121,"Denton County, TX",47187,"Williamson County, TN",91,7868000,86461.53846153847,2022
21227,"Warren County, KY",47187,"Williamson County, TN",49,2543000,51897.95918367347,2022
12057,"Hillsborough County, FL",47187,"Williamson County, TN",42,2711000,64547.619047619046,2022
48085,"Collin County, TX",47187,"Williamson County, TN",64,4645000,72578.125,2022
13135,"Gwinnett County, GA",47187,"Williamson County, TN",54,3908000,72370.37037037036,2022
34003,"Bergen County, NJ",47187,"Williamson County, TN",70,17280000,246857.14285714287,2022
13089,"DeKalb County, GA",47187,"Williamson County, TN",45,4895000,108777.77777777778,2022
17089,"Kane County, IL",47187,"Williamson County, TN",57,3846000,67473.68421052632,2022
12103,"Pinellas County, FL",47187,"Williamson County, TN",40,1706000,42650.0,2022
36119,"Westchester County, NY",47187,"Williamson County, TN",47,10420000,221702.12765957447,2022
01073,"Jefferson County, AL",47187,"Williamson County, TN",33,1628000,49333.333333333336,2022
17197,"Will County, IL",47187,"Williamson County, TN",51,6651000,130411.76470588235,2022
39061,"Hamilton County, OH",47187,"Williamson County, TN",46,4224000,91826.08695652174,2022
48029,"Bexar County, TX",47187,"Williamson County, TN",46,3191000,69369.56521739131,2022
48439,"Tarrant County, TX",47187,"Williamson County, TN",40,3358000,83950.0,2022
53061,"Snohomish County, WA",47187,"Williamson County, TN",74,5620000,75945.94594594595,2022
08041,"El Paso County, CO",47187,"Williamson County, TN",50,2383000,47660.0,2022
42003,"Allegheny County, PA",47187,"Williamson County, TN",38,2212000,58210.52631578947,2022
47037,"Davidson County, TN",47189,"Wilson County, TN",3794,159101000,41934.89720611492,2022
47149,"Rutherford County, TN",47189,"Wilson County, TN",974,31443000,32282.340862423,2022
47165,"Sumner County, TN",47189,"Wilson County, TN",529,17815000,33676.748582230626,2022
47187,"Williamson County, TN",47189,"Wilson County, TN",443,29861000,67406.32054176072,2022
47159,"Smith County, TN",47189,"Wilson County, TN",252,6616000,26253.968253968254,2022
06037,"Los Angeles County, CA",47189,"Wilson County, TN",173,9740000,56300.57803468208,2022
47157,"Shelby County, TN",47189,"Wilson County, TN",150,5710000,38066.666666666664,2022
47125,"Montgomery County, TN",47189,"Wilson County, TN",133,3605000,27105.263157894737,2022
47141,"Putnam County, TN",47189,"Wilson County, TN",106,3140000,29622.64150943396,2022
06059,"Orange County, CA",47189,"Wilson County, TN",164,7915000,48262.19512195122,2022
47041,"DeKalb County, TN",47189,"Wilson County, TN",140,2929000,20921.428571428572,2022
47169,"Trousdale County, TN",47189,"Wilson County, TN",136,2929000,21536.764705882353,2022
06073,"San Diego County, CA",47189,"Wilson County, TN",149,7826000,52523.4899328859,2022
06065,"Riverside County, CA",47189,"Wilson County, TN",168,5508000,32785.71428571428,2022
47093,"Knox County, TN",47189,"Wilson County, TN",101,4464000,44198.0198019802,2022
47119,"Maury County, TN",47189,"Wilson County, TN",106,4420000,41698.11320754717,2022
47147,"Robertson County, TN",47189,"Wilson County, TN",89,2985000,33539.32584269663,2022
32003,"Clark County, NV",47189,"Wilson County, TN",93,5381000,57860.215053763444,2022
47111,"Macon County, TN",47189,"Wilson County, TN",67,1481000,22104.4776119403,2022
04013,"Maricopa County, AZ",47189,"Wilson County, TN",84,4067000,48416.666666666664,2022
17031,"Cook County, IL",47189,"Wilson County, TN",70,8094000,115628.57142857143,2022
47065,"Hamilton County, TN",47189,"Wilson County, TN",54,3115000,57685.18518518518,2022
47021,"Cheatham County, TN",47189,"Wilson County, TN",59,2310000,39152.542372881355,2022
17043,"DuPage County, IL",47189,"Wilson County, TN",59,4598000,77932.20338983051,2022
47035,"Cumberland County, TN",47189,"Wilson County, TN",64,3708000,57937.5,2022
12095,"Orange County, FL",47189,"Wilson County, TN",54,2480000,45925.92592592593,2022
06071,"San Bernardino County, CA",47189,"Wilson County, TN",60,3197000,53283.333333333336,2022
06111,"Ventura County, CA",47189,"Wilson County, TN",62,3200000,51612.903225806454,2022
37119,"Mecklenburg County, NC",47189,"Wilson County, TN",40,2213000,55325.0,2022
06067,"Sacramento County, CA",47189,"Wilson County, TN",52,2778000,53423.07692307692,2022
47031,"Coffee County, TN",47189,"Wilson County, TN",37,1048000,28324.324324324323,2022
48201,"Harris County, TX",47189,"Wilson County, TN",42,2052000,48857.142857142855,2022
12057,"Hillsborough County, FL",47189,"Wilson County, TN",36,1644000,45666.666666666664,2022
12099,"Palm Beach County, FL",47189,"Wilson County, TN",42,1256000,29904.761904761905,2022
13067,"Cobb County, GA",47189,"Wilson County, TN",29,1269000,43758.620689655174,2022
17097,"Lake County, IL",47189,"Wilson County, TN",54,3445000,63796.2962962963,2022
47043,"Dickson County, TN",47189,"Wilson County, TN",35,863000,24657.14285714286,2022
53033,"King County, WA",47189,"Wilson County, TN",51,3267000,64058.82352941176,2022
17197,"Will County, IL",47189,"Wilson County, TN",50,1997000,39940.0,2022
47149,"Rutherford County, TN",47015,"Cannon County, TN",398,9544000,23979.899497487437,2019
47177,"Warren County, TN",47015,"Cannon County, TN",69,1103000,15985.507246376812,2019
47037,"Davidson County, TN",47015,"Cannon County, TN",30,860000,28666.666666666668,2019
47031,"Coffee County, TN",47015,"Cannon County, TN",41,918000,22390.243902439026,2019
47037,"Davidson County, TN",47021,"Cheatham County, TN",964,29517000,30619.29460580913,2019
47125,"Montgomery County, TN",47021,"Cheatham County, TN",299,9076000,30354.515050167225,2019
47147,"Robertson County, TN",47021,"Cheatham County, TN",188,5834000,31031.91489361702,2019
47043,"Dickson County, TN",47021,"Cheatham County, TN",138,3655000,26485.507246376812,2019
47165,"Sumner County, TN",47021,"Cheatham County, TN",129,3416000,26480.62015503876,2019
47149,"Rutherford County, TN",47021,"Cheatham County, TN",82,2059000,25109.756097560974,2019
47187,"Williamson County, TN",47021,"Cheatham County, TN",81,3325000,41049.38271604938,2019
47189,"Wilson County, TN",47021,"Cheatham County, TN",28,1033000,36892.857142857145,2019
47149,"Rutherford County, TN",47037,"Davidson County, TN",3777,96450000,25536.139793486895,2019
47187,"Williamson County, TN",47037,"Davidson County, TN",3325,248187000,74642.7067669173,2019
47165,"Sumner County, TN",47037,"Davidson County, TN",2184,68126000,31193.223443223444,2019
47189,"Wilson County, TN",47037,"Davidson County, TN",1809,76618000,42353.78662244334,2019
47125,"Montgomery County, TN",47037,"Davidson County, TN",981,27879000,28418.96024464832,2019
47157,"Shelby County, TN",47037,"Davidson County, TN",870,27860000,32022.988505747126,2019
06037,"Los Angeles County, CA",47037,"Davidson County, TN",651,46196000,70961.5975422427,2019
17031,"Cook County, IL",47037,"Davidson County, TN",629,42884000,68178.06041335453,2019
47021,"Cheatham County, TN",47037,"Davidson County, TN",569,17545000,30834.797891036906,2019
47093,"Knox County, TN",47037,"Davidson County, TN",449,16928000,37701.559020044544,2019
47147,"Robertson County, TN",47037,"Davidson County, TN",545,14827000,27205.504587155963,2019
47065,"Hamilton County, TN",47037,"Davidson County, TN",401,15173000,37837.90523690773,2019
47119,"Maury County, TN",47037,"Davidson County, TN",354,10077000,28466.101694915254,2019
13121,"Fulton County, GA",47037,"Davidson County, TN",310,19290000,62225.8064516129,2019
36061,"New York County, NY",47037,"Davidson County, TN",305,57679000,189111.47540983607,2019
48201,"Harris County, TX",47037,"Davidson County, TN",320,19747000,61709.375,2019
04013,"Maricopa County, AZ",47037,"Davidson County, TN",295,13580000,46033.898305084746,2019
48113,"Dallas County, TX",47037,"Davidson County, TN",262,17291000,65996.18320610687,2019
06073,"San Diego County, CA",47037,"Davidson County, TN",276,18965000,68713.76811594203,2019
01073,"Jefferson County, AL",47037,"Davidson County, TN",257,13594000,52894.941634241244,2019
21111,"Jefferson County, KY",47037,"Davidson County, TN",213,9796000,45990.6103286385,2019
53033,"King County, WA",47037,"Davidson County, TN",204,16128000,79058.82352941176,2019
47043,"Dickson County, TN",47037,"Davidson County, TN",247,7085000,28684.21052631579,2019
21227,"Warren County, KY",47037,"Davidson County, TN",219,6748000,30812.785388127853,2019
13089,"DeKalb County, GA",47037,"Davidson County, TN",219,7798000,35607.30593607306,2019
39049,"Franklin County, OH",47037,"Davidson County, TN",202,10050000,49752.47524752475,2019
48453,"Travis County, TX",47037,"Davidson County, TN",189,11291000,59740.74074074074,2019
01089,"Madison County, AL",47037,"Davidson County, TN",175,7986000,45634.28571428572,2019
06059,"Orange County, CA",47037,"Davidson County, TN",171,9986000,58397.66081871345,2019
36047,"Kings County, NY",47037,"Davidson County, TN",167,11109000,66520.95808383233,2019
37119,"Mecklenburg County, NC",47037,"Davidson County, TN",155,8546000,55135.48387096774,2019
12095,"Orange County, FL",47037,"Davidson County, TN",175,5964000,34080.0,2019
47113,"Madison County, TN",47037,"Davidson County, TN",190,5410000,28473.684210526317,2019
47141,"Putnam County, TN",47037,"Davidson County, TN",160,5110000,31937.5,2019
12057,"Hillsborough County, FL",47037,"Davidson County, TN",173,6489000,37508.670520231215,2019
11001,"District of Columbia, DC",47037,"Davidson County, TN",131,10473000,79946.56488549618,2019
12011,"Broward County, FL",47037,"Davidson County, TN",148,6813000,46033.78378378379,2019
13067,"Cobb County, GA",47037,"Davidson County, TN",145,7881000,54351.724137931036,2019
12099,"Palm Beach County, FL",47037,"Davidson County, TN",125,11748000,93984.0,2019
37183,"Wake County, NC",47037,"Davidson County, TN",138,8880000,64347.82608695652,2019
26125,"Oakland County, MI",47037,"Davidson County, TN",122,7520000,61639.34426229508,2019
25025,"Suffolk County, MA",47037,"Davidson County, TN",113,6931000,61336.28318584071,2019
18097,"Marion County, IN",47037,"Davidson County, TN",125,5547000,44376.0,2019
25017,"Middlesex County, MA",47037,"Davidson County, TN",111,9406000,84738.73873873874,2019
42003,"Allegheny County, PA",47037,"Davidson County, TN",108,4881000,45194.444444444445,2019
08031,"Denver County, CO",47037,"Davidson County, TN",109,7266000,66660.5504587156,2019
12103,"Pinellas County, FL",47037,"Davidson County, TN",108,7427000,68768.51851851853,2019
27053,"Hennepin County, MN",47037,"Davidson County, TN",107,6360000,59439.2523364486,2019
12031,"Duval County, FL",47037,"Davidson County, TN",110,4355000,39590.90909090909,2019
32003,"Clark County, NV",47037,"Davidson County, TN",114,4376000,38385.9649122807,2019
17043,"DuPage County, IL",47037,"Davidson County, TN",110,6892000,62654.545454545456,2019
21067,"Fayette County, KY",47037,"Davidson County, TN",99,3986000,40262.62626262626,2019
29189,"St. Louis County, MO",47037,"Davidson County, TN",102,4731000,46382.35294117647,2019
13135,"Gwinnett County, GA",47037,"Davidson County, TN",120,4045000,33708.333333333336,2019
39035,"Cuyahoga County, OH",47037,"Davidson County, TN",101,6078000,60178.21782178218,2019
21047,"Christian County, KY",47037,"Davidson County, TN",118,2034000,17237.28813559322,2019
48439,"Tarrant County, TX",47037,"Davidson County, TN",105,4346000,41390.47619047619,2019
39061,"Hamilton County, OH",47037,"Davidson County, TN",82,6959000,84865.85365853658,2019
51059,"Fairfax County, VA",47037,"Davidson County, TN",103,5222000,50699.029126213594,2019
36081,"Queens County, NY",47037,"Davidson County, TN",112,5149000,45973.21428571428,2019
48029,"Bexar County, TX",47037,"Davidson County, TN",81,3435000,42407.40740740741,2019
48085,"Collin County, TX",47037,"Davidson County, TN",95,4121000,43378.94736842105,2019
36103,"Suffolk County, NY",47037,"Davidson County, TN",96,5325000,55468.75,2019
55079,"Milwaukee County, WI",47037,"Davidson County, TN",92,4111000,44684.782608695656,2019
06001,"Alameda County, CA",47037,"Davidson County, TN",89,5030000,56516.85393258427,2019
47003,"Bedford County, TN",47037,"Davidson County, TN",116,2111000,18198.275862068964,2019
26163,"Wayne County, MI",47037,"Davidson County, TN",95,2724000,28673.684210526317,2019
06065,"Riverside County, CA",47037,"Davidson County, TN",89,3189000,35831.4606741573,2019
06075,"San Francisco County, CA",47037,"Davidson County, TN",87,8709000,100103.44827586207,2019
34017,"Hudson County, NJ",47037,"Davidson County, TN",98,7750000,79081.63265306123,2019
42101,"Philadelphia County, PA",47037,"Davidson County, TN",73,5280000,72328.76712328767,2019
